ID,segment
test-51545,1.0
test-51546,1.0
test-51547,0.0
test-51548,0.0
test-51549,0.0
test-5155,0.0
test-51550,0.0
test-51551,1.0
test-51552,1.0
test-51553,0.0
test-51554,0.0
test-51555,0.0
test-51556,1.0
test-51557,1.0
test-51558,0.0
test-51559,0.0
test-5156,1.0
test-51560,1.0
test-51561,0.0
test-51562,0.0
test-51563,1.0
test-51564,0.0
test-51565,1.0
test-51566,1.0
test-51567,0.0
test-51568,0.0
test-51569,1.0
test-5157,1.0
test-51570,1.0
test-51571,0.0
test-51572,0.0
test-51573,1.0
test-51574,0.0
test-51575,1.0
test-51576,0.0
test-51577,0.0
test-51578,0.0
test-51579,1.0
test-5158,1.0
test-51580,1.0
test-51581,1.0
test-51582,0.0
test-51583,1.0
test-51584,0.0
test-51585,1.0
test-51586,1.0
test-51587,0.0
test-51588,1.0
test-51589,1.0
test-5159,1.0
test-51590,1.0
test-51591,0.0
test-51592,1.0
test-51593,0.0
test-51594,1.0
test-51595,0.0
test-51596,0.0
test-51597,0.0
test-51598,1.0
test-51599,0.0
test-516,0.0
test-5160,1.0
test-51600,1.0
test-51601,0.0
test-51602,1.0
test-51603,0.0
test-51604,1.0
test-51605,1.0
test-51606,0.0
test-51607,0.0
test-51608,1.0
test-51609,1.0
test-5161,1.0
test-51610,1.0
test-51611,0.0
test-51612,0.0
test-51613,1.0
test-51614,0.0
test-51615,1.0
test-51616,0.0
test-51617,0.0
test-51618,1.0
test-51619,1.0
test-5162,0.0
test-51620,1.0
test-51621,0.0
test-51622,0.0
test-51623,0.0
test-51624,1.0
test-51625,1.0
test-51626,1.0
test-51627,1.0
test-51628,1.0
test-51629,1.0
test-5163,1.0
test-51630,1.0
test-51631,0.0
test-51632,1.0
test-51633,1.0
test-51634,0.0
test-51635,0.0
test-51636,1.0
test-51637,0.0
test-51638,1.0
test-51639,1.0
test-5164,0.0
test-51640,0.0
test-51641,1.0
test-51642,1.0
test-51643,1.0
test-51644,1.0
test-51645,0.0
test-51646,0.0
test-51647,1.0
test-51648,1.0
test-51649,1.0
test-5165,1.0
test-51650,0.0
test-51651,0.0
test-51652,1.0
test-51653,0.0
test-51654,1.0
test-51655,1.0
test-51656,0.0
test-51657,1.0
test-51658,0.0
test-51659,1.0
test-5166,1.0
test-51660,0.0
test-51661,1.0
test-51662,0.0
test-51663,1.0
test-51664,0.0
test-51665,1.0
test-51666,1.0
test-51667,0.0
test-51668,1.0
test-51669,0.0
test-5167,1.0
test-51670,0.0
test-51671,1.0
test-51672,1.0
test-51673,1.0
test-51674,0.0
test-51675,0.0
test-51676,0.0
test-51677,1.0
test-51678,1.0
test-51679,0.0
test-5168,1.0
test-51680,1.0
test-51681,0.0
test-51682,0.0
test-51683,0.0
test-51684,0.0
test-51685,1.0
test-51686,1.0
test-51687,1.0
test-51688,1.0
test-51689,1.0
test-5169,1.0
test-51690,1.0
test-51691,0.0
test-51692,1.0
test-51693,1.0
test-51694,1.0
test-51695,1.0
test-51696,0.0
test-51697,1.0
test-51698,0.0
test-51699,1.0
test-517,0.0
test-5170,0.0
test-51700,1.0
test-51701,0.0
test-51702,1.0
test-51703,0.0
test-51704,1.0
test-51705,1.0
test-51706,1.0
test-51707,0.0
test-51708,0.0
test-51709,1.0
test-5171,1.0
test-51710,1.0
test-51711,1.0
test-51712,1.0
test-51713,1.0
test-51714,1.0
test-51715,0.0
test-51716,1.0
test-51717,0.0
test-51718,0.0
test-51719,0.0
test-5172,1.0
test-51720,0.0
test-51721,1.0
test-51722,1.0
test-51723,1.0
test-51724,0.0
test-51725,1.0
test-51726,1.0
test-51727,1.0
test-51728,0.0
test-51729,0.0
test-5173,1.0
test-51730,0.0
test-51731,1.0
test-51732,1.0
test-51733,0.0
test-51734,1.0
test-51735,0.0
test-51736,0.0
test-51737,0.0
test-51738,0.0
test-51739,0.0
test-5174,0.0
test-51740,0.0
test-51741,1.0
test-51742,1.0
test-51743,1.0
test-51744,1.0
test-51745,0.0
test-51746,0.0
test-51747,0.0
test-51748,1.0
test-51749,1.0
test-5175,0.0
test-51750,0.0
test-51751,0.0
test-51752,0.0
test-51753,1.0
test-51754,0.0
test-51755,1.0
test-51756,1.0
test-51757,1.0
test-51758,1.0
test-51759,0.0
test-5176,1.0
test-51760,1.0
test-51761,0.0
test-51762,0.0
test-51763,1.0
test-51764,1.0
test-51765,1.0
test-51766,0.0
test-51767,0.0
test-51768,1.0
test-51769,1.0
test-5177,1.0
test-51770,0.0
test-51771,0.0
test-51772,1.0
test-51773,0.0
test-51774,1.0
test-51775,1.0
test-51776,0.0
test-51777,1.0
test-51778,0.0
test-51779,1.0
test-5178,1.0
test-51780,0.0
test-51781,0.0
test-51782,1.0
test-51783,0.0
test-51784,1.0
test-51785,0.0
test-51786,1.0
test-51787,0.0
test-51788,1.0
test-51789,1.0
test-5179,0.0
test-51790,1.0
test-51791,1.0
test-51792,1.0
test-51793,1.0
test-51794,0.0
test-51795,0.0
test-51796,1.0
test-51797,0.0
test-51798,0.0
test-51799,1.0
test-518,1.0
test-5180,0.0
test-51800,1.0
test-51801,1.0
test-51802,0.0
test-51803,0.0
test-51804,0.0
test-51805,0.0
test-51806,1.0
test-51807,1.0
test-51808,0.0
test-51809,0.0
test-5181,0.0
test-51810,0.0
test-51811,0.0
test-51812,0.0
test-51813,0.0
test-51814,0.0
test-51815,1.0
test-51816,1.0
test-51817,0.0
test-51818,0.0
test-51819,1.0
test-5182,0.0
test-51820,1.0
test-51821,1.0
test-51822,1.0
test-51823,1.0
test-51824,1.0
test-51825,1.0
test-51826,0.0
test-51827,1.0
test-51828,0.0
test-51829,0.0
test-5183,1.0
test-51830,0.0
test-51831,1.0
test-51832,0.0
test-51833,1.0
test-51834,0.0
test-51835,1.0
test-51836,1.0
test-51837,0.0
test-51838,1.0
test-51839,1.0
test-5184,0.0
test-51840,0.0
test-51841,1.0
test-51842,0.0
test-51843,0.0
test-51844,0.0
test-51845,1.0
test-51846,0.0
test-51847,0.0
test-51848,1.0
test-51849,0.0
test-5185,1.0
test-51850,0.0
test-51851,1.0
test-51852,0.0
test-51853,0.0
test-51854,0.0
test-51855,0.0
test-51856,0.0
test-51857,1.0
test-51858,1.0
test-51859,1.0
test-5186,1.0
test-51860,0.0
test-51861,1.0
test-51862,1.0
test-51863,1.0
test-51864,1.0
test-51865,1.0
test-51866,1.0
test-51867,1.0
test-51868,1.0
test-51869,1.0
test-5187,1.0
test-51870,1.0
test-51871,0.0
test-51872,1.0
test-51873,1.0
test-51874,0.0
test-51875,0.0
test-51876,0.0
test-51877,1.0
test-51878,0.0
test-51879,1.0
test-5188,0.0
test-51880,1.0
test-51881,1.0
test-51882,0.0
test-51883,0.0
test-51884,1.0
test-51885,0.0
test-51886,1.0
test-51887,1.0
test-51888,1.0
test-51889,0.0
test-5189,1.0
test-51890,1.0
test-51891,0.0
test-51892,1.0
test-51893,1.0
test-51894,0.0
test-51895,1.0
test-51896,1.0
test-51897,0.0
test-51898,1.0
test-51899,1.0
test-519,0.0
test-5190,1.0
test-51900,1.0
test-51901,1.0
test-51902,0.0
test-51903,1.0
test-51904,0.0
test-51905,1.0
test-51906,0.0
test-51907,1.0
test-51908,1.0
test-51909,1.0
test-5191,0.0
test-51910,1.0
test-51911,0.0
test-51912,1.0
test-51913,1.0
test-51914,1.0
test-51915,0.0
test-51916,1.0
test-51917,0.0
test-51918,1.0
test-51919,1.0
test-5192,1.0
test-51920,1.0
test-51921,0.0
test-51922,1.0
test-51923,0.0
test-51924,1.0
test-51925,1.0
test-51926,1.0
test-51927,1.0
test-51928,1.0
test-51929,1.0
test-5193,1.0
test-51930,1.0
test-51931,1.0
test-51932,1.0
test-51933,1.0
test-51934,0.0
test-51935,0.0
test-51936,1.0
test-51937,0.0
test-51938,0.0
test-51939,1.0
test-5194,0.0
test-51940,0.0
test-51941,0.0
test-51942,1.0
test-51943,1.0
test-51944,1.0
test-51945,1.0
test-51946,0.0
test-51947,0.0
test-51948,1.0
test-51949,1.0
test-5195,1.0
test-51950,1.0
test-51951,0.0
test-51952,0.0
test-51953,0.0
test-51954,0.0
test-51955,1.0
test-51956,1.0
test-51957,0.0
test-51958,0.0
test-51959,1.0
test-5196,1.0
test-51960,1.0
test-51961,1.0
test-51962,1.0
test-51963,1.0
test-51964,0.0
test-51965,1.0
test-51966,1.0
test-51967,0.0
test-51968,1.0
test-51969,0.0
test-5197,1.0
test-51970,1.0
test-51971,1.0
test-51972,1.0
test-51973,0.0
test-51974,0.0
test-51975,0.0
test-51976,0.0
test-51977,0.0
test-51978,1.0
test-51979,0.0
test-5198,0.0
test-51980,0.0
test-51981,1.0
test-51982,1.0
test-51983,1.0
test-51984,0.0
test-51985,1.0
test-51986,0.0
test-51987,0.0
test-51988,1.0
test-51989,1.0
test-5199,0.0
test-51990,0.0
test-51991,1.0
test-51992,0.0
test-51993,0.0
test-51994,1.0
test-51995,0.0
test-51996,0.0
test-51997,0.0
test-51998,1.0
test-51999,1.0
test-52,1.0
test-520,1.0
test-5200,1.0
test-52000,1.0
test-52001,1.0
test-52002,1.0
test-52003,1.0
test-52004,1.0
test-52005,1.0
test-52006,0.0
test-52007,1.0
test-52008,0.0
test-52009,0.0
test-5201,0.0
test-52010,1.0
test-52011,0.0
test-52012,0.0
test-52013,1.0
test-52014,0.0
test-52015,1.0
test-52016,1.0
test-52017,1.0
test-52018,1.0
test-52019,1.0
test-5202,0.0
test-52020,0.0
test-52021,0.0
test-52022,0.0
test-52023,1.0
test-52024,1.0
test-52025,1.0
test-52026,1.0
test-52027,0.0
test-52028,1.0
test-52029,1.0
test-5203,0.0
test-52030,1.0
test-52031,0.0
test-52032,1.0
test-52033,0.0
test-52034,0.0
test-52035,0.0
test-52036,0.0
test-52037,1.0
test-52038,1.0
test-52039,1.0
test-5204,1.0
test-52040,1.0
test-52041,1.0
test-52042,1.0
test-52043,0.0
test-52044,1.0
test-52045,1.0
test-52046,0.0
test-52047,1.0
test-52048,1.0
test-52049,1.0
test-5205,0.0
test-52050,1.0
test-52051,1.0
test-52052,1.0
test-52053,0.0
test-52054,1.0
test-52055,1.0
test-52056,1.0
test-52057,0.0
test-52058,1.0
test-52059,1.0
test-5206,1.0
test-52060,1.0
test-52061,0.0
test-52062,1.0
test-52063,0.0
test-52064,1.0
test-52065,1.0
test-52066,1.0
test-52067,1.0
test-52068,0.0
test-52069,1.0
test-5207,1.0
test-52070,1.0
test-52071,1.0
test-52072,1.0
test-52073,0.0
test-52074,1.0
test-52075,0.0
test-52076,0.0
test-52077,1.0
test-52078,0.0
test-52079,1.0
test-5208,0.0
test-52080,1.0
test-52081,1.0
test-52082,0.0
test-52083,0.0
test-52084,1.0
test-52085,0.0
test-52086,1.0
test-52087,1.0
test-52088,1.0
test-52089,1.0
test-5209,0.0
test-52090,0.0
test-52091,0.0
test-52092,1.0
test-52093,0.0
test-52094,1.0
test-52095,0.0
test-52096,1.0
test-52097,0.0
test-52098,1.0
test-52099,0.0
test-521,0.0
test-5210,1.0
test-52100,0.0
test-52101,0.0
test-52102,0.0
test-52103,1.0
test-52104,0.0
test-52105,1.0
test-52106,1.0
test-52107,1.0
test-52108,1.0
test-52109,1.0
test-5211,1.0
test-52110,1.0
test-52111,0.0
test-52112,0.0
test-52113,1.0
test-52114,1.0
test-52115,1.0
test-52116,0.0
test-52117,1.0
test-52118,1.0
test-52119,0.0
test-5212,0.0
test-52120,0.0
test-52121,0.0
test-52122,0.0
test-52123,1.0
test-52124,0.0
test-52125,0.0
test-52126,0.0
test-52127,0.0
test-52128,0.0
test-52129,1.0
test-5213,1.0
test-52130,0.0
test-52131,1.0
test-52132,1.0
test-52133,1.0
test-52134,1.0
test-52135,1.0
test-52136,0.0
test-52137,1.0
test-52138,1.0
test-52139,0.0
test-5214,0.0
test-52140,1.0
test-52141,1.0
test-52142,1.0
test-52143,0.0
test-52144,1.0
test-52145,0.0
test-52146,0.0
test-52147,1.0
test-52148,0.0
test-52149,1.0
test-5215,0.0
test-52150,1.0
test-52151,0.0
test-52152,1.0
test-52153,0.0
test-52154,0.0
test-52155,1.0
test-52156,1.0
test-52157,1.0
test-52158,0.0
test-52159,1.0
test-5216,0.0
test-52160,0.0
test-52161,0.0
test-52162,0.0
test-52163,1.0
test-52164,0.0
test-52165,1.0
test-52166,0.0
test-52167,1.0
test-52168,0.0
test-52169,1.0
test-5217,0.0
test-52170,1.0
test-52171,1.0
test-52172,0.0
test-52173,0.0
test-52174,1.0
test-52175,0.0
test-52176,1.0
test-52177,1.0
test-52178,1.0
test-52179,1.0
test-5218,0.0
test-52180,0.0
test-52181,0.0
test-52182,1.0
test-52183,0.0
test-52184,0.0
test-52185,1.0
test-52186,1.0
test-52187,1.0
test-52188,0.0
test-52189,1.0
test-5219,1.0
test-52190,1.0
test-52191,0.0
test-52192,0.0
test-52193,0.0
test-52194,1.0
test-52195,1.0
test-52196,1.0
test-52197,1.0
test-52198,1.0
test-52199,1.0
test-522,1.0
test-5220,0.0
test-52200,0.0
test-52201,0.0
test-52202,1.0
test-52203,1.0
test-52204,1.0
test-52205,0.0
test-52206,0.0
test-52207,1.0
test-52208,0.0
test-52209,1.0
test-5221,0.0
test-52210,1.0
test-52211,0.0
test-52212,1.0
test-52213,1.0
test-52214,0.0
test-52215,1.0
test-52216,1.0
test-52217,1.0
test-52218,0.0
test-52219,1.0
test-5222,0.0
test-52220,1.0
test-52221,1.0
test-52222,1.0
test-52223,1.0
test-52224,1.0
test-52225,0.0
test-52226,0.0
test-52227,1.0
test-52228,0.0
test-52229,1.0
test-5223,1.0
test-52230,1.0
test-52231,0.0
test-52232,0.0
test-52233,0.0
test-52234,0.0
test-52235,1.0
test-52236,0.0
test-52237,0.0
test-52238,0.0
test-52239,0.0
test-5224,1.0
test-52240,0.0
test-52241,1.0
test-52242,1.0
test-52243,0.0
test-52244,0.0
test-52245,0.0
test-52246,1.0
test-52247,0.0
test-52248,1.0
test-52249,1.0
test-5225,0.0
test-52250,1.0
test-52251,0.0
test-52252,1.0
test-52253,0.0
test-52254,1.0
test-52255,1.0
test-52256,1.0
test-52257,1.0
test-52258,1.0
test-52259,0.0
test-5226,1.0
test-52260,0.0
test-52261,0.0
test-52262,1.0
test-52263,0.0
test-52264,0.0
test-52265,1.0
test-52266,1.0
test-52267,1.0
test-52268,1.0
test-52269,0.0
test-5227,1.0
test-52270,1.0
test-52271,0.0
test-52272,1.0
test-52273,0.0
test-52274,1.0
test-52275,1.0
test-52276,0.0
test-52277,1.0
test-52278,1.0
test-52279,0.0
test-5228,1.0
test-52280,1.0
test-52281,1.0
test-52282,1.0
test-52283,1.0
test-52284,0.0
test-52285,0.0
test-52286,1.0
test-52287,0.0
test-52288,1.0
test-52289,0.0
test-5229,0.0
test-52290,0.0
test-52291,1.0
test-52292,1.0
test-52293,1.0
test-52294,0.0
test-52295,1.0
test-52296,0.0
test-52297,1.0
test-52298,0.0
test-52299,0.0
test-523,0.0
test-5230,1.0
test-52300,1.0
test-52301,0.0
test-52302,0.0
test-52303,1.0
test-52304,1.0
test-52305,1.0
test-52306,0.0
test-52307,1.0
test-52308,1.0
test-52309,1.0
test-5231,0.0
test-52310,1.0
test-52311,0.0
test-52312,0.0
test-52313,0.0
test-52314,0.0
test-52315,1.0
test-52316,0.0
test-52317,1.0
test-52318,1.0
test-52319,0.0
test-5232,0.0
test-52320,0.0
test-52321,1.0
test-52322,0.0
test-52323,1.0
test-52324,0.0
test-52325,1.0
test-52326,1.0
test-52327,1.0
test-52328,1.0
test-52329,1.0
test-5233,1.0
test-52330,1.0
test-52331,0.0
test-52332,1.0
test-52333,1.0
test-52334,0.0
test-52335,0.0
test-52336,1.0
test-52337,1.0
test-52338,1.0
test-52339,1.0
test-5234,1.0
test-52340,1.0
test-52341,1.0
test-52342,0.0
test-52343,1.0
test-52344,1.0
test-52345,0.0
test-52346,1.0
test-52347,1.0
test-52348,0.0
test-52349,0.0
test-5235,1.0
test-52350,0.0
test-52351,1.0
test-52352,1.0
test-52353,1.0
test-52354,0.0
test-52355,1.0
test-52356,0.0
test-52357,1.0
test-52358,0.0
test-52359,1.0
test-5236,1.0
test-52360,0.0
test-52361,0.0
test-52362,1.0
test-52363,1.0
test-52364,1.0
test-52365,1.0
test-52366,0.0
test-52367,0.0
test-52368,1.0
test-52369,0.0
test-5237,0.0
test-52370,1.0
test-52371,0.0
test-52372,1.0
test-52373,0.0
test-52374,1.0
test-52375,1.0
test-52376,0.0
test-52377,0.0
test-52378,1.0
test-52379,0.0
test-5238,0.0
test-52380,1.0
test-52381,0.0
test-52382,0.0
test-52383,1.0
test-52384,1.0
test-52385,1.0
test-52386,0.0
test-52387,0.0
test-52388,1.0
test-52389,0.0
test-5239,1.0
test-52390,1.0
test-52391,0.0
test-52392,0.0
test-52393,1.0
test-52394,0.0
test-52395,1.0
test-52396,0.0
test-52397,1.0
test-52398,1.0
test-52399,1.0
test-524,0.0
test-5240,1.0
test-52400,1.0
test-52401,0.0
test-52402,1.0
test-52403,0.0
test-52404,0.0
test-52405,1.0
test-52406,0.0
test-52407,0.0
test-52408,1.0
test-52409,1.0
test-5241,1.0
test-52410,1.0
test-52411,1.0
test-52412,1.0
test-52413,1.0
test-52414,0.0
test-52415,1.0
test-52416,1.0
test-52417,0.0
test-52418,0.0
test-52419,1.0
test-5242,0.0
test-52420,1.0
test-52421,0.0
test-52422,1.0
test-52423,0.0
test-52424,1.0
test-52425,0.0
test-52426,1.0
test-52427,0.0
test-52428,1.0
test-52429,1.0
test-5243,0.0
test-52430,0.0
test-52431,1.0
test-52432,0.0
test-52433,0.0
test-52434,0.0
test-52435,0.0
test-52436,0.0
test-52437,1.0
test-52438,0.0
test-52439,1.0
test-5244,1.0
test-52440,0.0
test-52441,0.0
test-52442,1.0
test-52443,1.0
test-52444,1.0
test-52445,0.0
test-52446,1.0
test-52447,0.0
test-52448,0.0
test-52449,0.0
test-5245,0.0
test-52450,0.0
test-52451,0.0
test-52452,1.0
test-52453,1.0
test-52454,0.0
test-52455,1.0
test-52456,0.0
test-52457,0.0
test-52458,0.0
test-52459,1.0
test-5246,1.0
test-52460,1.0
test-52461,0.0
test-52462,0.0
test-52463,1.0
test-52464,1.0
test-52465,1.0
test-52466,0.0
test-52467,0.0
test-52468,0.0
test-52469,0.0
test-5247,0.0
test-52470,0.0
test-52471,0.0
test-52472,0.0
test-52473,0.0
test-52474,0.0
test-52475,0.0
test-52476,1.0
test-52477,1.0
test-52478,1.0
test-52479,0.0
test-5248,1.0
test-52480,0.0
test-52481,0.0
test-52482,1.0
test-52483,1.0
test-52484,0.0
test-52485,0.0
test-52486,1.0
test-52487,1.0
test-52488,1.0
test-52489,0.0
test-5249,0.0
test-52490,1.0
test-52491,0.0
test-52492,1.0
test-52493,0.0
test-52494,0.0
test-52495,1.0
test-52496,0.0
test-52497,1.0
test-52498,1.0
test-52499,0.0
test-525,1.0
test-5250,0.0
test-52500,1.0
test-52501,1.0
test-52502,0.0
test-52503,0.0
test-52504,1.0
test-52505,0.0
test-52506,0.0
test-52507,0.0
test-52508,1.0
test-52509,1.0
test-5251,1.0
test-52510,1.0
test-52511,0.0
test-52512,1.0
test-52513,0.0
test-52514,1.0
test-52515,0.0
test-52516,1.0
test-52517,1.0
test-52518,1.0
test-52519,1.0
test-5252,1.0
test-52520,1.0
test-52521,1.0
test-52522,0.0
test-52523,1.0
test-52524,0.0
test-52525,1.0
test-52526,1.0
test-52527,0.0
test-52528,1.0
test-52529,0.0
test-5253,1.0
test-52530,1.0
test-52531,0.0
test-52532,0.0
test-52533,1.0
test-52534,1.0
test-52535,1.0
test-52536,1.0
test-52537,1.0
test-52538,1.0
test-52539,0.0
test-5254,1.0
test-52540,0.0
test-52541,0.0
test-52542,1.0
test-52543,1.0
test-52544,0.0
test-52545,0.0
test-52546,0.0
test-52547,1.0
test-52548,0.0
test-52549,1.0
test-5255,0.0
test-52550,0.0
test-52551,1.0
test-52552,1.0
test-52553,0.0
test-52554,1.0
test-52555,1.0
test-52556,0.0
test-52557,1.0
test-52558,1.0
test-52559,0.0
test-5256,0.0
test-52560,1.0
test-52561,0.0
test-52562,1.0
test-52563,1.0
test-52564,0.0
test-52565,0.0
test-52566,0.0
test-52567,1.0
test-52568,0.0
test-52569,1.0
test-5257,1.0
test-52570,1.0
test-52571,0.0
test-52572,0.0
test-52573,1.0
test-52574,1.0
test-52575,1.0
test-52576,1.0
test-52577,0.0
test-52578,1.0
test-52579,1.0
test-5258,0.0
test-52580,1.0
test-52581,0.0
test-52582,0.0
test-52583,1.0
test-52584,0.0
test-52585,1.0
test-52586,1.0
test-52587,1.0
test-52588,1.0
test-52589,0.0
test-5259,0.0
test-52590,1.0
test-52591,1.0
test-52592,1.0
test-52593,0.0
test-52594,1.0
test-52595,0.0
test-52596,1.0
test-52597,0.0
test-52598,0.0
test-52599,1.0
test-526,1.0
test-5260,1.0
test-52600,1.0
test-52601,1.0
test-52602,1.0
test-52603,1.0
test-52604,1.0
test-52605,1.0
test-52606,1.0
test-52607,1.0
test-52608,1.0
test-52609,1.0
test-5261,0.0
test-52610,1.0
test-52611,1.0
test-52612,0.0
test-52613,1.0
test-52614,1.0
test-52615,1.0
test-52616,1.0
test-52617,1.0
test-52618,0.0
test-52619,1.0
test-5262,1.0
test-52620,1.0
test-52621,0.0
test-52622,0.0
test-52623,0.0
test-52624,0.0
test-52625,0.0
test-52626,1.0
test-52627,0.0
test-52628,1.0
test-52629,0.0
test-5263,1.0
test-52630,1.0
test-52631,1.0
test-52632,1.0
test-52633,1.0
test-52634,1.0
test-52635,0.0
test-52636,0.0
test-52637,0.0
test-52638,1.0
test-52639,0.0
test-5264,1.0
test-52640,0.0
test-52641,1.0
test-52642,0.0
test-52643,1.0
test-52644,0.0
test-52645,0.0
test-52646,0.0
test-52647,1.0
test-52648,1.0
test-52649,1.0
test-5265,1.0
test-52650,0.0
test-52651,1.0
test-52652,1.0
test-52653,1.0
test-52654,0.0
test-52655,0.0
test-52656,1.0
test-52657,0.0
test-52658,0.0
test-52659,0.0
test-5266,1.0
test-52660,1.0
test-52661,1.0
test-52662,1.0
test-52663,0.0
test-52664,0.0
test-52665,0.0
test-52666,1.0
test-52667,1.0
test-52668,0.0
test-52669,0.0
test-5267,0.0
test-52670,0.0
test-52671,1.0
test-52672,1.0
test-52673,1.0
test-52674,1.0
test-52675,1.0
test-52676,0.0
test-52677,0.0
test-52678,0.0
test-52679,0.0
test-5268,1.0
test-52680,0.0
test-52681,1.0
test-52682,1.0
test-52683,0.0
test-52684,0.0
test-52685,0.0
test-52686,0.0
test-52687,1.0
test-52688,1.0
test-52689,1.0
test-5269,1.0
test-52690,1.0
test-52691,1.0
test-52692,0.0
test-52693,0.0
test-52694,0.0
test-52695,0.0
test-52696,1.0
test-52697,1.0
test-52698,0.0
test-52699,1.0
test-527,0.0
test-5270,1.0
test-52700,1.0
test-52701,0.0
test-52702,1.0
test-52703,0.0
test-52704,0.0
test-52705,1.0
test-52706,0.0
test-52707,0.0
test-52708,0.0
test-52709,1.0
test-5271,1.0
test-52710,1.0
test-52711,1.0
test-52712,0.0
test-52713,1.0
test-52714,1.0
test-52715,1.0
test-52716,1.0
test-52717,1.0
test-52718,0.0
test-52719,1.0
test-5272,1.0
test-52720,1.0
test-52721,0.0
test-52722,1.0
test-52723,1.0
test-52724,0.0
test-52725,0.0
test-52726,1.0
test-52727,1.0
test-52728,1.0
test-52729,0.0
test-5273,1.0
test-52730,1.0
test-52731,0.0
test-52732,1.0
test-52733,0.0
test-52734,0.0
test-52735,0.0
test-52736,1.0
test-52737,1.0
test-52738,1.0
test-52739,1.0
test-5274,1.0
test-52740,1.0
test-52741,0.0
test-52742,0.0
test-52743,1.0
test-52744,0.0
test-52745,1.0
test-52746,0.0
test-52747,1.0
test-52748,1.0
test-52749,1.0
test-5275,0.0
test-52750,1.0
test-52751,1.0
test-52752,1.0
test-52753,1.0
test-52754,1.0
test-52755,1.0
test-52756,1.0
test-52757,0.0
test-52758,0.0
test-52759,0.0
test-5276,0.0
test-52760,0.0
test-52761,1.0
test-52762,0.0
test-52763,0.0
test-52764,0.0
test-52765,1.0
test-52766,0.0
test-52767,0.0
test-52768,1.0
test-52769,0.0
test-5277,1.0
test-52770,0.0
test-52771,0.0
test-52772,0.0
test-52773,1.0
test-52774,1.0
test-52775,0.0
test-52776,1.0
test-52777,1.0
test-52778,0.0
test-52779,0.0
test-5278,0.0
test-52780,1.0
test-52781,0.0
test-52782,1.0
test-52783,1.0
test-52784,1.0
test-52785,0.0
test-52786,0.0
test-52787,0.0
test-52788,1.0
test-52789,0.0
test-5279,0.0
test-52790,0.0
test-52791,0.0
test-52792,1.0
test-52793,0.0
test-52794,1.0
test-52795,1.0
test-52796,1.0
test-52797,0.0
test-52798,1.0
test-52799,1.0
test-528,0.0
test-5280,1.0
test-52800,0.0
test-52801,0.0
test-52802,0.0
test-52803,1.0
test-52804,1.0
test-52805,0.0
test-52806,1.0
test-52807,0.0
test-52808,0.0
test-52809,1.0
test-5281,1.0
test-52810,1.0
test-52811,1.0
test-52812,1.0
test-52813,1.0
test-52814,0.0
test-52815,0.0
test-52816,1.0
test-52817,1.0
test-52818,0.0
test-52819,1.0
test-5282,0.0
test-52820,1.0
test-52821,1.0
test-52822,0.0
test-52823,1.0
test-52824,0.0
test-52825,1.0
test-52826,0.0
test-52827,1.0
test-52828,0.0
test-52829,0.0
test-5283,1.0
test-52830,0.0
test-52831,0.0
test-52832,1.0
test-52833,0.0
test-52834,0.0
test-52835,1.0
test-52836,1.0
test-52837,0.0
test-52838,1.0
test-52839,0.0
test-5284,0.0
test-52840,0.0
test-52841,0.0
test-52842,0.0
test-52843,0.0
test-52844,0.0
test-52845,1.0
test-52846,0.0
test-52847,1.0
test-52848,1.0
test-52849,1.0
test-5285,0.0
test-52850,1.0
test-52851,0.0
test-52852,1.0
test-52853,1.0
test-52854,1.0
test-52855,0.0
test-52856,1.0
test-52857,1.0
test-52858,0.0
test-52859,0.0
test-5286,1.0
test-52860,1.0
test-52861,0.0
test-52862,1.0
test-52863,1.0
test-52864,0.0
test-52865,1.0
test-52866,1.0
test-52867,0.0
test-52868,1.0
test-52869,1.0
test-5287,1.0
test-52870,1.0
test-52871,0.0
test-52872,0.0
test-52873,0.0
test-52874,1.0
test-52875,0.0
test-52876,1.0
test-52877,1.0
test-52878,0.0
test-52879,0.0
test-5288,0.0
test-52880,0.0
test-52881,0.0
test-52882,1.0
test-52883,1.0
test-52884,0.0
test-52885,0.0
test-52886,0.0
test-52887,1.0
test-52888,1.0
test-52889,0.0
test-5289,0.0
test-52890,1.0
test-52891,1.0
test-52892,1.0
test-52893,0.0
test-52894,1.0
test-52895,0.0
test-52896,0.0
test-52897,1.0
test-52898,0.0
test-52899,0.0
test-529,1.0
test-5290,0.0
test-52900,0.0
test-52901,1.0
test-52902,1.0
test-52903,1.0
test-52904,1.0
test-52905,1.0
test-52906,0.0
test-52907,0.0
test-52908,0.0
test-52909,1.0
test-5291,1.0
test-52910,1.0
test-52911,0.0
test-52912,1.0
test-52913,0.0
test-52914,0.0
test-52915,0.0
test-52916,0.0
test-52917,1.0
test-52918,0.0
test-52919,0.0
test-5292,0.0
test-52920,1.0
test-52921,0.0
test-52922,0.0
test-52923,0.0
test-52924,1.0
test-52925,0.0
test-52926,0.0
test-52927,1.0
test-52928,1.0
test-52929,0.0
test-5293,1.0
test-52930,1.0
test-52931,1.0
test-52932,1.0
test-52933,0.0
test-52934,0.0
test-52935,1.0
test-52936,1.0
test-52937,1.0
test-52938,1.0
test-52939,1.0
test-5294,0.0
test-52940,0.0
test-52941,0.0
test-52942,1.0
test-52943,1.0
test-52944,1.0
test-52945,0.0
